kind,device,device_type,kernel,modulus,bits,operation,items,seconds,ops_per_sec,mismatches
library,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,host-cpu,gmp-1t,secp256k1,256,ADD,200000,0.005409051,36975062.162,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w8,secp256k1,256,ADD,200000,0.000163328,1224529638.333,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w8,secp256k1,256,ADD,200000,0.004103136,48743205.006,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w16,secp256k1,256,ADD,200000,0.000091416,2187802106.062,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w16,secp256k1,256,ADD,200000,0.003824367,52296235.236,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w32,secp256k1,256,ADD,200000,0.000051723,3866753361.828,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w32,secp256k1,256,ADD,200000,0.003703160,54007928.676,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w32-opt,secp256k1,256,ADD,200000,0.000050670,3947108613.860,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w32-opt,secp256k1,256,ADD,200000,0.003961497,50485965.453,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w32-o64,secp256k1,256,ADD,200000,0.000049425,4046530552.716,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w32-o64,secp256k1,256,ADD,200000,0.003870401,51674232.881,0
library,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,host-cpu,gmp-1t,secp256k1,256,SUBTRACT,200000,0.005035514,39717891.664,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w8,secp256k1,256,SUBTRACT,200000,0.000162009,1234499063.627,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w8,secp256k1,256,SUBTRACT,200000,0.003896964,51322003.285,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w16,secp256k1,256,SUBTRACT,200000,0.000088251,2266264221.510,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w16,secp256k1,256,SUBTRACT,200000,0.003982747,50216597.068,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w32,secp256k1,256,SUBTRACT,200000,0.000048956,4085299511.805,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w32,secp256k1,256,SUBTRACT,200000,0.003991560,50105722.082,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w32-opt,secp256k1,256,SUBTRACT,200000,0.000052420,3815340803.582,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w32-opt,secp256k1,256,SUBTRACT,200000,0.003971611,50357398.630,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w32-o64,secp256k1,256,SUBTRACT,200000,0.000048883,4091409447.465,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w32-o64,secp256k1,256,SUBTRACT,200000,0.003749138,53345596.033,0
library,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,host-cpu,gmp-1t,secp256k1,256,ADDMOD,200000,0.016317094,12257084.432,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w8,secp256k1,256,ADDMOD,200000,0.000257179,777668397.679,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w8,secp256k1,256,ADDMOD,200000,0.004069400,49147294.201,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w16,secp256k1,256,ADDMOD,200000,0.000129663,1542459638.875,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w16,secp256k1,256,ADDMOD,200000,0.003923073,50980442.335,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w32,secp256k1,256,ADDMOD,200000,0.000061567,3248496600.965,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w32,secp256k1,256,ADDMOD,200000,0.003856911,51854969.252,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w32-opt,secp256k1,256,ADDMOD,200000,0.000033378,5991967348.761,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w32-opt,secp256k1,256,ADDMOD,200000,0.003942843,50724820.343,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w32-o64,secp256k1,256,ADDMOD,200000,0.000030783,6497091483.375,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w32-o64,secp256k1,256,ADDMOD,200000,0.003739274,53486318.603,0
library,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,host-cpu,gmp-1t,secp256k1,256,SUBTRACTMOD,200000,0.011896028,16812334.405,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w8,secp256k1,256,SUBTRACTMOD,200000,0.000256846,778676483.927,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w8,secp256k1,256,SUBTRACTMOD,200000,0.004056131,49308072.132,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w16,secp256k1,256,SUBTRACTMOD,200000,0.000130100,1537279690.752,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w16,secp256k1,256,SUBTRACTMOD,200000,0.004255676,46996059.534,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w32,secp256k1,256,SUBTRACTMOD,200000,0.000062728,3188371298.501,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w32,secp256k1,256,SUBTRACTMOD,200000,0.003969512,50384026.230,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w32-opt,secp256k1,256,SUBTRACTMOD,200000,0.000034136,5858917416.600,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w32-opt,secp256k1,256,SUBTRACTMOD,200000,0.003887186,51451101.881,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w32-o64,secp256k1,256,SUBTRACTMOD,200000,0.000028218,7087697175.626,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w32-o64,secp256k1,256,SUBTRACTMOD,200000,0.003716110,53819719.808,0
library,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,host-cpu,gmp-1t,secp256k1,256,MULTIPLYOPERANDSCANNING,200000,0.006407681,31212539.891,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w8,secp256k1,256,MULTIPLYOPERANDSCANNING,200000,0.006921809,28894180.488,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w8,secp256k1,256,MULTIPLYOPERANDSCANNING,200000,0.011709681,17079884.565,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w16,secp256k1,256,MULTIPLYOPERANDSCANNING,200000,0.001882973,106215011.510,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w16,secp256k1,256,MULTIPLYOPERANDSCANNING,200000,0.006755039,29607527.152,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w32,secp256k1,256,MULTIPLYOPERANDSCANNING,200000,0.000527356,379250411.461,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w32,secp256k1,256,MULTIPLYOPERANDSCANNING,200000,0.005556983,35990752.912,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w32-opt,secp256k1,256,MULTIPLYOPERANDSCANNING,200000,0.000103081,1940221871.820,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w32-opt,secp256k1,256,MULTIPLYOPERANDSCANNING,200000,0.004844409,41284706.173,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w32-o64,secp256k1,256,MULTIPLYOPERANDSCANNING,200000,0.000102291,1955206223.931,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w32-o64,secp256k1,256,MULTIPLYOPERANDSCANNING,200000,0.004773840,41894994.746,0
library,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,host-cpu,gmp-1t,secp256k1,256,MULTIPLYPRODUCTSCANNING,200000,0.006691410,29889066.848,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w8,secp256k1,256,MULTIPLYPRODUCTSCANNING,200000,0.000781518,255912192.909,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w8,secp256k1,256,MULTIPLYPRODUCTSCANNING,200000,0.005612452,35635048.328,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w16,secp256k1,256,MULTIPLYPRODUCTSCANNING,200000,0.000259118,771849351.830,0
opencl-e2e,NVIDIA GeForce RTX 4070 Ti,GPU,w16,secp256k1,256,MULTIPLYPRODUCTSCANNING,200000,0.005202717,38441453.431,0
opencl-kernel,NVIDIA GeForce RTX 4070 Ti,GPU,w32,secp256k1,256,MULTIPLYPRODUCTSCANNING,200000,0.000108801,1838219330.126,0
